SHA256 Hash,XOR Keys,Campaign Date,Payload Family,Extracted Config,Extracted C2 info,Payload Campaign designator,Payload Mutex
42c18f233d6e89be69298fecfc935b14a0d69447a22e2a3195e50131261b038e,MENOLOVECROWDSTRIKE,5/21/2024,Vidar,"{""c2"": [""hXXps://t[.]me/copterwin"", ""hXXps://steamcommunity[.]com/profiles/76561199689717899""], ""port"": [], ""campaign"": ""ee0d1ad887302e80e5ec85ff356de25f"", ""mutex"": """", ""Strings"": [""GetProcAddress"", ""LoadLibraryA"", ""lstrcatA"", ""OpenEventA"", ""CreateEventA"", ""CloseHandle"", ""Sleep"", ""GetUserDefaultLangID"", ""VirtualAllocExNuma"", ""VirtualFree"", ""GetSystemInfo"", ""VirtualAlloc"", ""HeapAlloc"", ""GetComputerNameA"", ""lstrcpyA"", ""GetProcessHeap"", ""GetCurrentProcess"", ""lstrlenA"", ""ExitProcess"", ""GlobalMemoryStatusEx"", ""GetSystemTime"", ""SystemTimeToFileTime"", ""advapi32.dll"", ""gdi32.dll"", ""user32.dll"", ""crypt32.dll"", ""ntdll.dll"", ""GetUserNameA"", ""CreateDCA"", ""GetDeviceCaps"", ""ReleaseDC"", ""CryptStringToBinaryA"", ""sscanf"", ""NtQueryInformationProcess"", ""VMwareVMware"", ""HAL9TH"", ""JohnDoe"", ""DISPLAY"", ""%hu/%hu/%hu"", ""GetEnvironmentVariableA"", ""GetFileAttributesA"", ""GlobalLock"", ""HeapFree"", ""GetFileSize"", ""GlobalSize"", ""CreateToolhelp32Snapshot"", ""IsWow64Process"", ""Process32Next"", ""GetLocalTime"", ""FreeLibrary"", ""GetTimeZoneInformation"", ""GetSystemPowerStatus"", ""GetVolumeInformationA"", ""GetWindowsDirectoryA"", ""Process32First"", ""GetLocaleInfoA"", ""GetUserDefaultLocaleName"", ""GetModuleFileNameA"", ""DeleteFileA"", ""FindNextFileA"", ""LocalFree"", ""FindClose"", ""SetEnvironmentVariableA"", ""LocalAlloc"", ""GetFileSizeEx"", ""ReadFile"", ""SetFilePointer"", ""WriteFile"", ""CreateFileA"", ""FindFirstFileA"", ""CopyFileA"", ""VirtualProtect"", ""GetLogicalProcessorInformationEx"", ""GetLastError"", ""lstrcpynA"", ""MultiByteToWideChar"", ""GlobalFree"", ""WideCharToMultiByte"", ""GlobalAlloc"", ""OpenProcess"", ""TerminateProcess"", ""GetCurrentProcessId"", ""gdiplus.dll"", ""ole32.dll"", ""bcrypt.dll"", ""wininet.dll"", ""shlwapi.dll"", ""shell32.dll"", ""psapi.dll"", ""rstrtmgr.dll"", ""CreateCompatibleBitmap"", ""SelectObject"", ""BitBlt"", ""DeleteObject"", ""CreateCompatibleDC"", ""GdipGetImageEncodersSize"", ""GdipGetImageEncoders"", ""GdipCreateBitmapFromHBITMAP"", ""GdiplusStartup"", ""GdiplusShutdown"", ""GdipSaveImageToStream"", ""GdipDisposeImage"", ""GdipFree"", ""GetHGlobalFromStream"", ""CreateStreamOnHGlobal"", ""CoUninitialize"", ""CoInitialize"", ""CoCreateInstance"", ""BCryptGenerateSymmetricKey"", ""BCryptCloseAlgorithmProvider"", ""BCryptDecrypt"", ""BCryptSetProperty"", ""BCryptDestroyKey"", ""BCryptOpenAlgorithmProvider"", ""GetWindowRect"", ""GetDesktopWindow"", ""GetDC"", ""CloseWindow"", ""wsprintfA"", ""EnumDisplayDevicesA"", ""GetKeyboardLayoutList"", ""CharToOemW"", ""wsprintfW"", ""RegQueryValueExA"", ""RegEnumKeyExA"", ""RegOpenKeyExA"", ""RegCloseKey"", ""RegEnumValueA"", ""CryptBinaryToStringA"", ""CryptUnprotectData"", ""SHGetFolderPathA"", ""ShellExecuteExA"", ""InternetOpenUrlA"", ""InternetConnectA"", ""InternetCloseHandle"", ""InternetOpenA"", ""HttpSendRequestA"", ""HttpOpenRequestA"", ""InternetReadFile"", ""InternetCrackUrlA"", ""StrCmpCA"", ""StrStrA"", ""StrCmpCW"", ""PathMatchSpecA"", ""GetModuleFileNameExA"", ""RmStartSession"", ""RmRegisterResources"", ""RmGetList"", ""RmEndSession"", ""sqlite3_open"", ""sqlite3_prepare_v2"", ""sqlite3_step"", ""sqlite3_column_text"", ""sqlite3_finalize"", ""sqlite3_close"", ""sqlite3_column_bytes"", ""sqlite3_column_blob"", ""encrypted_key"", ""PATH"", ""C:\\\\ProgramData\\\\nss3.dll"", ""NSS_Init"", ""NSS_Shutdown"", ""PK11_GetInternalKeySlot"", ""PK11_FreeSlot"", ""PK11_Authenticate"", ""PK11SDR_Decrypt"", ""C:\\\\ProgramData\\\\"", ""Soft: "", ""SELECT origin_url, username_value, password_value FROM logins"", ""profile: "", ""Host: "", ""Login: "", ""Password: "", ""Opera"", ""OperaGX"", ""Network"", ""Cookies"", "".txt"", ""SELECT HOST_KEY, is_httponly, path, is_secure, (expires_utc/1000000)-11644480800, name, encrypted_value from cookies"", ""TRUE"", ""FALSE"", ""Autofill"", ""SELECT name, value FROM autofill"", ""History"", ""SELECT url FROM urls LIMIT 1000"", ""CC"", ""SELECT name_on_card, expiration_month, expiration_year, card_number_encrypted FROM credit_cards"", ""Name: "", ""Month: "", ""Year: "", ""Card: "", ""Cookies"", ""Login Data"", ""Web Data"", ""History"", ""logins[.]json"", ""formSubmitURL"", ""usernameField"", ""encryptedUsername"", ""encryptedPassword"", ""guid"", ""formhistory[.]sqlite"", ""SELECT host, isHttpOnly, path, isSecure, expiry, name, value FROM moz_cookies"", ""SELECT fieldname, value FROM moz_formhistory"", ""SELECT url FROM moz_places LIMIT 1000"", ""cookies[.]sqlite"", ""places[.]sqlite"", ""Plugins"", ""Local Extension Settings"", ""Sync Extension Settings"", ""IndexedDB"", ""Opera Stable"", ""Opera GX Stable"", ""CURRENT"", ""chrome-extension_"", ""_0.indexeddb[.]leveldb"", ""Local State"", ""profiles[.]ini"", ""chrome"", ""opera"", ""firefox"", ""Wallets"", ""%08lX%04lX%lu"", ""ProductName"", ""SOFTWARE\\\\Microsoft\\\\Windows NT\\\\CurrentVersion"", ""x32"", ""x64"", ""%d/%d/%d %d:%d:%d"", ""HARDWARE\\\\DESCRIPTION\\\\System\\\\CentralProcessor\\\\0"", ""ProcessorNameString"", ""SOFTWARE\\\\Microsoft\\\\Windows\\\\CurrentVersion\\\\Uninstall"", ""DisplayName"", ""DisplayVersion"", ""freebl3.dll"", ""mozglue.dll"", ""msvcp140.dll"", ""nss3.dll"", ""softokn3.dll"", ""vcruntime140.dll"", ""\\\\Temp\\\\"", "".exe"", ""runas"", ""open"", ""/c start "", ""%DESKTOP%"", ""%APPDATA%"", ""%LOCALAPPDATA%"", ""%USERPROFILE%"", ""%DOCUMENTS%"", ""%PROGRAMFILES%"", ""%PROGRAMFILES_86%"", ""%RECENT%"", ""*.lnk"", ""Files"", ""\\\\discord\\\\"", ""\\\\Local Storage\\\\leveldb\\\\CURRENT"", ""\\\\Local Storage\\\\leveldb"", ""\\\\Telegram Desktop\\\\"", ""key_datas"", ""D877F783D5D3EF8C*"", ""map*"", ""A7FDF864FBC10B77*"", ""A92DAA6EA6F891F2*"", ""F8806DD0C461824F*"", ""Telegram"", ""Tox"", ""*.tox"", ""*.ini"", ""Password"", ""Software\\\\Microsoft\\\\Windows NT\\\\CurrentVersion\\\\Windows Messaging Subsystem\\\\Profiles\\\\Outlook\\\\9375CFF0413111d3B88A00104B2A6676\\\\"", ""\\\\Outlook\\\\accounts[.]txt"", ""Software\\\\Microsoft\\\\Office\\\\13.0\\\\Outlook\\\\Profiles\\\\Outlook\\\\9375CFF0413111d3B88A00104B2A6676\\\\"", ""Software\\\\Microsoft\\\\Office\\\\14.0\\\\Outlook\\\\Profiles\\\\Outlook\\\\9375CFF0413111d3B88A00104B2A6676\\\\"", ""Software\\\\Microsoft\\\\Office\\15.0\\\\Outlook\\\\Profiles\\\\Outlook\\\\9375CFF0413111d3B88A00104B2A6676\\\\"", ""Pidgin"", ""Software\\\\Microsoft\\\\Office\\16.0\\\\Outlook\\\\Profiles\\\\Outlook\\\\9375CFF0413111d3B88A00104B2A6676\\\\"", ""\\\\.purple\\\\"", ""Software\\\\Microsoft\\\\Windows Messaging Subsystem\\\\Profiles\\\\9375CFF0413111d3B88A00104B2A6676\\\\"", ""00000001"", ""00000002"", ""00000003"", ""00000004"", ""accounts[.]xml"", ""dQw4w9WgXcQ"", ""token: "", ""Software\\\\Valve\\\\Steam"", ""SteamPath"", ""\\\\config\\\\"", ""ssfn*"", ""config[.]vdf"", ""DialogConfig[.]vdf"", ""DialogConfigOverlay*.vdf"", ""libraryfolders[.]vdf"", ""loginusers[.]vdf"", ""\\\\Steam\\\\"", ""sqlite3.dll"", ""browsers"", ""done"", ""Soft"", ""\\\\Discord\\\\tokens[.]txt"", ""/c timeout /t 5 & del /f /q \"""", ""\"" & del \""C:\\\\ProgramData\\\\*.dll\""\"" & exit"", ""C:\\\\Windows\\\\system32\\\\cmd.exe"", ""https"", ""POST"", ""Content-Type: multipart/form-data; boundary=----"", ""HTTP/1.1"", ""Content-Disposition: form-data; name=\"""", ""hwid"", ""build"", ""token"", ""file_name"", ""file"", ""message"", ""ABCDEFGHIJKLMNOPQRSTUVWXYZ1234567890"", ""screenshot[.]jpg"", ""uh]"", ""uh]""], ""non_standard"": {""dead_drop"": [], ""version"": ""9.8""}}","hXXps://t[.]me/copterwin,hXXps://steamcommunity[.]com/profiles/76561199689717899",ee0d1ad887302e80e5ec85ff356de25f,
438173fc774f8e827a861804a9af18e328f72363aad164e1d4213b302f7bc904,bbbbb5,1/14/2024,HeartCrypt Developer Test Sample,NONE,,,
43ab8d538551ee2d920b1780bced4a7e97a3e9cf8d6f47b6634219120c1ca3de,MTGNSGNADS,5/25/2024,Vidar,"{""c2"": [""hXXps://t[.]me/copterwin"", ""hXXps://steamcommunity[.]com/profiles/76561199689717899""], ""port"": [], ""campaign"": ""abe3e54a3613d116838d60717005f335"", ""mutex"": """", ""Strings"": [""GetProcAddress"", ""LoadLibraryA"", ""lstrcatA"", ""OpenEventA"", ""CreateEventA"", ""CloseHandle"", ""Sleep"", ""GetUserDefaultLangID"", ""VirtualAllocExNuma"", ""VirtualFree"", ""GetSystemInfo"", ""VirtualAlloc"", ""HeapAlloc"", ""GetComputerNameA"", ""lstrcpyA"", ""GetProcessHeap"", ""GetCurrentProcess"", ""lstrlenA"", ""ExitProcess"", ""GlobalMemoryStatusEx"", ""GetSystemTime"", ""SystemTimeToFileTime"", ""advapi32.dll"", ""gdi32.dll"", ""user32.dll"", ""crypt32.dll"", ""ntdll.dll"", ""GetUserNameA"", ""CreateDCA"", ""GetDeviceCaps"", ""ReleaseDC"", ""CryptStringToBinaryA"", ""sscanf"", ""NtQueryInformationProcess"", ""VMwareVMware"", ""HAL9TH"", ""JohnDoe"", ""DISPLAY"", ""%hu/%hu/%hu"", ""GetEnvironmentVariableA"", ""GetFileAttributesA"", ""GlobalLock"", ""HeapFree"", ""GetFileSize"", ""GlobalSize"", ""CreateToolhelp32Snapshot"", ""IsWow64Process"", ""Process32Next"", ""GetLocalTime"", ""FreeLibrary"", ""GetTimeZoneInformation"", ""GetSystemPowerStatus"", ""GetVolumeInformationA"", ""GetWindowsDirectoryA"", ""Process32First"", ""GetLocaleInfoA"", ""GetUserDefaultLocaleName"", ""GetModuleFileNameA"", ""DeleteFileA"", ""FindNextFileA"", ""LocalFree"", ""FindClose"", ""SetEnvironmentVariableA"", ""LocalAlloc"", ""GetFileSizeEx"", ""ReadFile"", ""SetFilePointer"", ""WriteFile"", ""CreateFileA"", ""FindFirstFileA"", ""CopyFileA"", ""VirtualProtect"", ""GetLogicalProcessorInformationEx"", ""GetLastError"", ""lstrcpynA"", ""MultiByteToWideChar"", ""GlobalFree"", ""WideCharToMultiByte"", ""GlobalAlloc"", ""OpenProcess"", ""TerminateProcess"", ""GetCurrentProcessId"", ""gdiplus.dll"", ""ole32.dll"", ""bcrypt.dll"", ""wininet.dll"", ""shlwapi.dll"", ""shell32.dll"", ""psapi.dll"", ""rstrtmgr.dll"", ""CreateCompatibleBitmap"", ""SelectObject"", ""BitBlt"", ""DeleteObject"", ""CreateCompatibleDC"", ""GdipGetImageEncodersSize"", ""GdipGetImageEncoders"", ""GdipCreateBitmapFromHBITMAP"", ""GdiplusStartup"", ""GdiplusShutdown"", ""GdipSaveImageToStream"", ""GdipDisposeImage"", ""GdipFree"", ""GetHGlobalFromStream"", ""CreateStreamOnHGlobal"", ""CoUninitialize"", ""CoInitialize"", ""CoCreateInstance"", ""BCryptGenerateSymmetricKey"", ""BCryptCloseAlgorithmProvider"", ""BCryptDecrypt"", ""BCryptSetProperty"", ""BCryptDestroyKey"", ""BCryptOpenAlgorithmProvider"", ""GetWindowRect"", ""GetDesktopWindow"", ""GetDC"", ""CloseWindow"", ""wsprintfA"", ""EnumDisplayDevicesA"", ""GetKeyboardLayoutList"", ""CharToOemW"", ""wsprintfW"", ""RegQueryValueExA"", ""RegEnumKeyExA"", ""RegOpenKeyExA"", ""RegCloseKey"", ""RegEnumValueA"", ""CryptBinaryToStringA"", ""CryptUnprotectData"", ""SHGetFolderPathA"", ""ShellExecuteExA"", ""InternetOpenUrlA"", ""InternetConnectA"", ""InternetCloseHandle"", ""InternetOpenA"", ""HttpSendRequestA"", ""HttpOpenRequestA"", ""InternetReadFile"", ""InternetCrackUrlA"", ""StrCmpCA"", ""StrStrA"", ""StrCmpCW"", ""PathMatchSpecA"", ""GetModuleFileNameExA"", ""RmStartSession"", ""RmRegisterResources"", ""RmGetList"", ""RmEndSession"", ""sqlite3_open"", ""sqlite3_prepare_v2"", ""sqlite3_step"", ""sqlite3_column_text"", ""sqlite3_finalize"", ""sqlite3_close"", ""sqlite3_column_bytes"", ""sqlite3_column_blob"", ""encrypted_key"", ""PATH"", ""C:\\\\ProgramData\\\\nss3.dll"", ""NSS_Init"", ""NSS_Shutdown"", ""PK11_GetInternalKeySlot"", ""PK11_FreeSlot"", ""PK11_Authenticate"", ""PK11SDR_Decrypt"", ""C:\\\\ProgramData\\\\"", ""Soft: "", ""SELECT origin_url, username_value, password_value FROM logins"", ""profile: "", ""Host: "", ""Login: "", ""Password: "", ""Opera"", ""OperaGX"", ""Network"", ""Cookies"", "".txt"", ""SELECT HOST_KEY, is_httponly, path, is_secure, (expires_utc/1000000)-11644480800, name, encrypted_value from cookies"", ""TRUE"", ""FALSE"", ""Autofill"", ""SELECT name, value FROM autofill"", ""History"", ""SELECT url FROM urls LIMIT 1000"", ""CC"", ""SELECT name_on_card, expiration_month, expiration_year, card_number_encrypted FROM credit_cards"", ""Name: "", ""Month: "", ""Year: "", ""Card: "", ""Cookies"", ""Login Data"", ""Web Data"", ""History"", ""logins[.]json"", ""formSubmitURL"", ""usernameField"", ""encryptedUsername"", ""encryptedPassword"", ""guid"", ""formhistory[.]sqlite"", ""SELECT host, isHttpOnly, path, isSecure, expiry, name, value FROM moz_cookies"", ""SELECT fieldname, value FROM moz_formhistory"", ""SELECT url FROM moz_places LIMIT 1000"", ""cookies[.]sqlite"", ""places[.]sqlite"", ""Plugins"", ""Local Extension Settings"", ""Sync Extension Settings"", ""IndexedDB"", ""Opera Stable"", ""Opera GX Stable"", ""CURRENT"", ""chrome-extension_"", ""_0.indexeddb[.]leveldb"", ""Local State"", ""profiles[.]ini"", ""chrome"", ""opera"", ""firefox"", ""Wallets"", ""%08lX%04lX%lu"", ""ProductName"", ""SOFTWARE\\\\Microsoft\\\\Windows NT\\\\CurrentVersion"", ""x32"", ""x64"", ""%d/%d/%d %d:%d:%d"", ""HARDWARE\\\\DESCRIPTION\\\\System\\\\CentralProcessor\\\\0"", ""ProcessorNameString"", ""SOFTWARE\\\\Microsoft\\\\Windows\\\\CurrentVersion\\\\Uninstall"", ""DisplayName"", ""DisplayVersion"", ""freebl3.dll"", ""mozglue.dll"", ""msvcp140.dll"", ""nss3.dll"", ""softokn3.dll"", ""vcruntime140.dll"", ""\\\\Temp\\\\"", "".exe"", ""runas"", ""open"", ""/c start "", ""%DESKTOP%"", ""%APPDATA%"", ""%LOCALAPPDATA%"", ""%USERPROFILE%"", ""%DOCUMENTS%"", ""%PROGRAMFILES%"", ""%PROGRAMFILES_86%"", ""%RECENT%"", ""*.lnk"", ""Files"", ""\\\\discord\\\\"", ""\\\\Local Storage\\\\leveldb\\\\CURRENT"", ""\\\\Local Storage\\\\leveldb"", ""\\\\Telegram Desktop\\\\"", ""key_datas"", ""D877F783D5D3EF8C*"", ""map*"", ""A7FDF864FBC10B77*"", ""A92DAA6EA6F891F2*"", ""F8806DD0C461824F*"", ""Telegram"", ""Tox"", ""*.tox"", ""*.ini"", ""Password"", ""Software\\\\Microsoft\\\\Windows NT\\\\CurrentVersion\\\\Windows Messaging Subsystem\\\\Profiles\\\\Outlook\\\\9375CFF0413111d3B88A00104B2A6676\\\\"", ""\\\\Outlook\\\\accounts[.]txt"", ""Software\\\\Microsoft\\\\Office\\\\13.0\\\\Outlook\\\\Profiles\\\\Outlook\\\\9375CFF0413111d3B88A00104B2A6676\\\\"", ""Software\\\\Microsoft\\\\Office\\\\14.0\\\\Outlook\\\\Profiles\\\\Outlook\\\\9375CFF0413111d3B88A00104B2A6676\\\\"", ""Software\\\\Microsoft\\\\Office\\15.0\\\\Outlook\\\\Profiles\\\\Outlook\\\\9375CFF0413111d3B88A00104B2A6676\\\\"", ""Pidgin"", ""Software\\\\Microsoft\\\\Office\\16.0\\\\Outlook\\\\Profiles\\\\Outlook\\\\9375CFF0413111d3B88A00104B2A6676\\\\"", ""\\\\.purple\\\\"", ""Software\\\\Microsoft\\\\Windows Messaging Subsystem\\\\Profiles\\\\9375CFF0413111d3B88A00104B2A6676\\\\"", ""00000001"", ""00000002"", ""00000003"", ""00000004"", ""accounts[.]xml"", ""dQw4w9WgXcQ"", ""token: "", ""Software\\\\Valve\\\\Steam"", ""SteamPath"", ""\\\\config\\\\"", ""ssfn*"", ""config[.]vdf"", ""DialogConfig[.]vdf"", ""DialogConfigOverlay*.vdf"", ""libraryfolders[.]vdf"", ""loginusers[.]vdf"", ""\\\\Steam\\\\"", ""sqlite3.dll"", ""browsers"", ""done"", ""Soft"", ""\\\\Discord\\\\tokens[.]txt"", ""/c timeout /t 5 & del /f /q \"""", ""\"" & del \""C:\\\\ProgramData\\\\*.dll\""\"" & exit"", ""C:\\\\Windows\\\\system32\\\\cmd.exe"", ""https"", ""POST"", ""Content-Type: multipart/form-data; boundary=----"", ""HTTP/1.1"", ""Content-Disposition: form-data; name=\"""", ""hwid"", ""build"", ""token"", ""file_name"", ""file"", ""message"", ""ABCDEFGHIJKLMNOPQRSTUVWXYZ1234567890"", ""screenshot[.]jpg"", ""uh]"", ""uh]""], ""non_standard"": {""dead_drop"": [], ""version"": ""9.8""}}","hXXps://t[.]me/copterwin,hXXps://steamcommunity[.]com/profiles/76561199689717899",abe3e54a3613d116838d60717005f335,
43eacfea81d9b80b7ff71ea949b4ef0f9267f833e7b8b3542c82407fdf9f0a3f,,1/8/2024,HeartCrypt Developer Test Sample,NONE,,,
4404ab406750312cdabb565b04500d9b94be2e80894d9b5b869e45daf994acfd,CFEAE1tcOtc,10/13/2024,LummaStealer,"{""c2"": [""drawwyobstacw[.]sbs"", ""condifendteu[.]sbs"", ""ehticsprocw[.]sbs"", ""vennurviot[.]sbs"", ""resinedyw[.]sbs"", ""enlargkiw[.]sbs"", ""allocatinow[.]sbs"", ""mathcucom[.]sbs"", ""resinedyw[.]sbs""], ""port"": [], ""campaign"": ""sG8pjw--MagooBR"", ""mutex"": """", ""non_standard"": {}}","drawwyobstacw[.]sbs,condifendteu[.]sbs,ehticsprocw[.]sbs,vennurviot[.]sbs,resinedyw[.]sbs,enlargkiw[.]sbs,allocatinow[.]sbs,mathcucom[.]sbs,resinedyw[.]sbs",sG8pjw--MagooBR,
44e79edd7a2f9d5f9140db1b213091322d0629de1c3f02a8c42e029890503cda,Sep222peSpe,9/20/2024,LummaStealer,"{""c2"": [""carrtychaintnyw[.]shop"", ""quotamkdsdqo[.]shop"", ""milldymarskwom[.]shop"", ""metallygaricwo[.]shop"", ""opponnentduei[.]shop"", ""puredoffustow[.]shop"", ""achievenmtynwjq[.]shop"", ""chickerkuso[.]shop"", ""aviatiiitwinq[.]shop""], ""port"": [], ""campaign"": ""YT6gHy--"", ""mutex"": """", ""non_standard"": {}}","carrtychaintnyw[.]shop,quotamkdsdqo[.]shop,milldymarskwom[.]shop,metallygaricwo[.]shop,opponnentduei[.]shop,puredoffustow[.]shop,achievenmtynwjq[.]shop,chickerkuso[.]shop,aviatiiitwinq[.]shop",YT6gHy--,
4534f19c76fcfcd817365b67e0feb22c2c59b00c43bc7ab5b6ac04975da21cc6,XsxLO1tcOtc,10/18/2024,QwqdanchunRat (Quasar Fork),"{""c2"": [""doesnotkl.dynuddns[.]net""], ""port"": [""11206""], ""campaign"": ""016-Oct"", ""mutex"": ""DcRatMutex_qyunchun"", ""non_standard"": {""Ver_sion"": "" 1.0.7"", ""In_stall"": ""false"", ""Install_Folder"": ""%AppData%"", ""Install_File"": """", ""Key"": ""dWtwWUNQbGtNeEU5Y1ByVW03WFduVktKUXhjTGVhR2I="", ""MTX"": ""DcRatMutex_qyunchun"", ""Certifi_cate"": ""MIICMDCCAZmgAwIBAgIVAMaBeR9P3Ul+SdXWCbf4dEVfPoRFMA0GCSqGSIb3DQEBDQUAMGQxFTATBgNVBAMMDERjUmF0IFNlcnZlcjETMBEGA1UECwwKcXdxZGFuY2h1bjEcMBoGA1UECgwTRGNSYXQgQnkgcXdxZGFuY2h1bjELMAkGA1UEBwwCU0gxCzAJBgNVBAYTAkNOMB4XDTIzMDIwNDE1MDcxN1oXDTMzMTExMzE1MDcxN1owEDEOMAwGA1UEAwwFRGNSYXQwgZ8wDQYJKoZIhvcNAQEBBQADgY0AMIGJAoGBAKc8o3jPsEuo8oWGV/dKkjetOpEe003VLgZvyH72e4hhVOKpVhCoXfNzypj62QwbJzZNiJEjKbHcMIBTj6FXTcN0crxDt9y9Zkqcv5bHQt7qEhSGlQDWusiPiFi/ZUm5aABL1L3ZDlEq0EomTSE+zogqLxeR4JBAsV0AR4buL7SRAgMBAAGjMjAwMB0GA1UdDgQWBBQmwIernSRvdh/MqJJVki/p4G9lwDAPBgNVHRMBAf8EBTADAQH/MA0GCSqGSIb3DQEBDQUAA4GBAIQGk5vP6qdN4EaKNY/YrbRS91Tu9QPKlufTNOzSlJxuxr062vtdFPTQylkVTc+MeL3xUB8gBMAixsOc/vHhhjk6N+XsPz/AvA0eRze9Tje1kzVx/fH+uv1/dBFR0/I8hyBB6C1MxQ5E4tNT4z0yGxYsRw0P9j2sVHbmQKMh1R2n"", ""Server_signa_ture"": ""jRcvUsaNjazroIwHKAVBjDaUkWZRbsjt3i6lwXakxZ2Ode2ZZRpm61El36+/aA+mvYQ+2xz3wjVBYlZlrAKXrCNtluMVaPULSWZOkUL7DilJsMsuXf7Bsc4BDAQmZV6bmcTd1mPhl/G+I0ToL6w4hVbTltBiisKogVggxmE6y4Q="", ""Paste_bin"": ""null"", ""BS_OD"": ""false"", ""Hw_id"": 0, ""De_lay"": ""1"", ""Group"": ""016-Oct"", ""Anti_Process"": ""false"", ""An_ti"": ""false""}}",doesnotkl.dynuddns[.]net,016-Oct,DcRatMutex_qyunchun
45980fb785c9c2ccd9f1b84b2906453edcf5700a59d5561b5d7bb0f8da71da2a,kk,1/8/2024,HeartCrypt Developer Test Sample,NONE,,,
45ce39ce5eef5afd148e6bda2802b60f8bc388d279c1c2bb03d3795b207d4523,GGGSADEFFTL,7/29/2024,RedlineStealer,"{""c2"": [""45[.]77.166.78:44506""], ""port"": [], ""campaign"": ""CENTER X"", ""mutex"": """", ""non_standard"": {""ID"": ""CENTER X"", ""Message"": """", ""Key"": ""Civilities"", ""Version"": ""1""}}",45[.]77.166.78:44506,CENTER X,
470d98bde49951ecc819033f47492bbfc87be5767c5820e9f3190a4b8151c5a5,Edwardsigunecia,7/30/2024,PureCrypt Loader,NONE,,,
479807c1f3eb9d9fab9b6ab2853604bcc97d9f090ae4fb14d66747fd66e5993e,gasgff34534c,6/21/2024,RaccoonStealer,"{""c2"": [""hXXp://188[.]40.248.148:80""], ""port"": [], ""campaign"": """", ""mutex"": ""stasvasbas"", ""non_standard"": {""UserAgent"": ""MrBidenNeverKnow""}}",hXXp://188[.]40.248.148:80,,stasvasbas
47e3b3c0e9633dbba588060bbd946d13658d2a49678d0ed0f4e21cc9d8370058,ATGNSGNADS,7/4/2024,QwqdanchunRat (Quasar Fork),"{""c2"": [""dcmayofornuevo.dynuddns[.]com""], ""port"": [""7997""], ""campaign"": ""26 de Junio"", ""mutex"": ""JYFGIUHJ"", ""non_standard"": {""Ver_sion"": "" 1.0.7"", ""In_stall"": ""false"", ""Install_Folder"": ""%AppData%"", ""Install_File"": """", ""Key"": ""eWx1ZDJibnRhTklDcFRIb01wSnRhZ0dRYWVKZXVsSUs="", ""MTX"": ""JYFGIUHJ"", ""Certifi_cate"": ""MIICMDCCAZmgAwIBAgIVAMaBeR9P3Ul+SdXWCbf4dEVfPoRFMA0GCSqGSIb3DQEBDQUAMGQxFTATBgNVBAMMDERjUmF0IFNlcnZlcjETMBEGA1UECwwKcXdxZGFuY2h1bjEcMBoGA1UECgwTRGNSYXQgQnkgcXdxZGFuY2h1bjELMAkGA1UEBwwCU0gxCzAJBgNVBAYTAkNOMB4XDTIzMDIwNDE1MDcxN1oXDTMzMTExMzE1MDcxN1owEDEOMAwGA1UEAwwFRGNSYXQwgZ8wDQYJKoZIhvcNAQEBBQADgY0AMIGJAoGBAKc8o3jPsEuo8oWGV/dKkjetOpEe003VLgZvyH72e4hhVOKpVhCoXfNzypj62QwbJzZNiJEjKbHcMIBTj6FXTcN0crxDt9y9Zkqcv5bHQt7qEhSGlQDWusiPiFi/ZUm5aABL1L3ZDlEq0EomTSE+zogqLxeR4JBAsV0AR4buL7SRAgMBAAGjMjAwMB0GA1UdDgQWBBQmwIernSRvdh/MqJJVki/p4G9lwDAPBgNVHRMBAf8EBTADAQH/MA0GCSqGSIb3DQEBDQUAA4GBAIQGk5vP6qdN4EaKNY/YrbRS91Tu9QPKlufTNOzSlJxuxr062vtdFPTQylkVTc+MeL3xUB8gBMAixsOc/vHhhjk6N+XsPz/AvA0eRze9Tje1kzVx/fH+uv1/dBFR0/I8hyBB6C1MxQ5E4tNT4z0yGxYsRw0P9j2sVHbmQKMh1R2n"", ""Server_signa_ture"": ""ksD+EIr8k8impgl7NugILAEPbd/6a/4BRMqGhfAgOJlXLIEMLVERgg/++N37vvwFfgSR6msWGgcH9fbHZNSFDg8S4Dw3Z1ZO5tLoQDDJ83baqE+vzI23XKMfOSFVWW2rSowYGQfZZNlLKmUGD0wCTnPwKU6hNgViwCYN4Ow1f5Y="", ""Paste_bin"": ""null"", ""BS_OD"": ""false"", ""Hw_id"": 0, ""De_lay"": ""1"", ""Group"": ""26 de Junio"", ""Anti_Process"": ""false"", ""An_ti"": ""false""}}",dcmayofornuevo.dynuddns[.]com,26 de Junio,JYFGIUHJ
48cff22bae20cb599fcdcec8b4fb41e4785ba5c19123a728fc4f8244f7a900f4,Aug111guAgu,8/19/2024,Rhadamanthys,NONE,,,
48e1b13ffa233c40c0a24026d2c7236796b8fce6956235f29246a4717728ec42,MTGNSGNADS,7/3/2024,Rhadamanthys,NONE,,,
